"Year.of.Observation","Cetacean.Common.Name","cnt_all","strand_anom","cnt_HI","mean_HI","strand_anom_HI","MEI","NPGO","PDO","SST_39","SST_44","Upwelling_39","Upwelling_45","Wind_39","Wind_44","MEI_lag1","NPGO_lag1","PDO_lag1","SST_39_lag1","SST_44_lag1","Upwelling_39_lag1","Upwelling_45_lag1","Wind_39_lag1","Wind_44_lag1","MEI_lag2","NPGO_lag2","PDO_lag2","SST_39_lag2","SST_44_lag2","Upwelling_39_lag2","Upwelling_45_lag2","Wind_39_lag2","Wind_44_lag2","MEI_lag3","NPGO_lag3","PDO_lag3","SST_39_lag3","SST_44_lag3","Upwelling_39_lag3","Upwelling_45_lag3","Wind_39_lag3","Wind_44_lag3","SST_39_anom","SST_44_anom","SST_39_anom_lag1","SST_44_anom_lag1","SST_39_anom_lag2","SST_44_anom_lag2","SST_39_anom_lag3","SST_44_anom_lag3","CBA_North","CBA_South","CBA_North_lag1","CBA_South_lag1","CBA_North_lag2","CBA_South_lag2","CBA_North_lag3","CBA_South_lag3","Date","Msquid_N","Herring","Anch","Sard"
2008,"Sperm whale",3,1.58333333333333,1,1.25,-0.25,-0.78375,1.31048072,-1.22833333333333,10.9035833333333,11.5101111111111,111.720275,-17.445975,-3.26478,-1.16949555555556,-0.83625,1.20060471666667,-1.12916666666667,10.95375,11.6308888888889,110.561975,-18.4699333333333,-3.27779,-1.05233611111111,-0.850833333333333,1.14202271666667,-0.945833333333333,11.1606666666667,11.6238888888889,105.320733333333,-17.3699583333333,-3.12803083333333,-1.15253811111111,-0.879333333333333,1.12553083333333,-0.741666666666667,11.1206363636364,12.1536666666667,103.744191666667,-19.096425,-2.98640727272727,-0.914634222222222,-0.991748394666667,-0.960351826222222,-0.941581728,-0.839574048444444,-0.734665061333333,-0.846574048444444,-0.776010106454545,-0.316796270666667,0.299673320909091,-0.202145312727273,0.311418775454545,-0.262091778181818,0.282743019090909,-0.284708443636364,0.225884688181818,-0.266679908363636,14046.3333333333,0.0419517,0.200486,0.126399,0.057719
2009,"Fin whale",2,0.2,1,1.5,-0.5,-0.0104166666666667,0.813274525833333,-0.931666666666667,11.2739166666667,11.5266666666667,97.2695666666667,-9.25570833333333,-3.28640833333333,-0.382091166666667,-0.117583333333333,0.917071213333333,-1.10416666666667,11.2389166666667,11.284,97.4158916666667,-6.76353333333333,-3.13795833333333,-0.553193333333333,-0.228666666666667,1.035805755,-1.25333333333333,11.17625,11.3448333333333,101.547125,-7.40271666666667,-3.1972775,-0.523813166666667,-0.310416666666667,1.10801629666667,-1.34833333333333,11.2191666666667,11.3060833333333,103.269608333333,-6.92434166666667,-3.20957583333333,-0.549752,-0.621415061333333,-0.455853050916667,-0.656415061333333,-0.698519717583333,-0.719081728,-0.63768638425,-0.676165061333333,-0.67643638425,0.180312469666667,-0.236072285,0.173045803,-0.215581080833333,0.194434691333333,-0.198300524166667,0.2487103855,-0.19049196,14411.5,0.00938998,0.138635,0.329128,0.287237
2009,"Gray whale",10,1.26666666666667,2,2.4,-0.4,-0.0104166666666667,0.813274525833333,-0.931666666666667,11.2739166666667,11.5266666666667,97.2695666666667,-9.25570833333333,-3.28640833333333,-0.382091166666667,-0.117583333333333,0.917071213333333,-1.10416666666667,11.2389166666667,11.284,97.4158916666667,-6.76353333333333,-3.13795833333333,-0.553193333333333,-0.228666666666667,1.035805755,-1.25333333333333,11.17625,11.3448333333333,101.547125,-7.40271666666667,-3.1972775,-0.523813166666667,-0.310416666666667,1.10801629666667,-1.34833333333333,11.2191666666667,11.3060833333333,103.269608333333,-6.92434166666667,-3.20957583333333,-0.549752,-0.621415061333333,-0.455853050916667,-0.656415061333333,-0.698519717583333,-0.719081728,-0.63768638425,-0.676165061333333,-0.67643638425,0.180312469666667,-0.236072285,0.173045803,-0.215581080833333,0.194434691333333,-0.198300524166667,0.2487103855,-0.19049196,14411.5,0.00938998,0.138635,0.329128,0.287237
2009,"Harbor porpoise",71,7.13333333333333,13,12.3571428571429,0.642857142857142,-0.0104166666666667,0.813274525833333,-0.931666666666667,11.2739166666667,11.5266666666667,97.2695666666667,-9.25570833333333,-3.28640833333333,-0.382091166666667,-0.117583333333333,0.917071213333333,-1.10416666666667,11.2389166666667,11.284,97.4158916666667,-6.76353333333333,-3.13795833333333,-0.553193333333333,-0.228666666666667,1.035805755,-1.25333333333333,11.17625,11.3448333333333,101.547125,-7.40271666666667,-3.1972775,-0.523813166666667,-0.310416666666667,1.10801629666667,-1.34833333333333,11.2191666666667,11.3060833333333,103.269608333333,-6.92434166666667,-3.20957583333333,-0.549752,-0.621415061333333,-0.455853050916667,-0.656415061333333,-0.698519717583333,-0.719081728,-0.63768638425,-0.676165061333333,-0.67643638425,0.180312469666667,-0.236072285,0.173045803,-0.215581080833333,0.194434691333333,-0.198300524166667,0.2487103855,-0.19049196,14411.5,0.00938998,0.138635,0.329128,0.287237
2009,"Unidentified",3,-1.2,1,1,0,-0.0104166666666667,0.813274525833333,-0.931666666666667,11.2739166666667,11.5266666666667,97.2695666666667,-9.25570833333333,-3.28640833333333,-0.382091166666667,-0.117583333333333,0.917071213333333,-1.10416666666667,11.2389166666667,11.284,97.4158916666667,-6.76353333333333,-3.13795833333333,-0.553193333333333,-0.228666666666667,1.035805755,-1.25333333333333,11.17625,11.3448333333333,101.547125,-7.40271666666667,-3.1972775,-0.523813166666667,-0.310416666666667,1.10801629666667,-1.34833333333333,11.2191666666667,11.3060833333333,103.269608333333,-6.92434166666667,-3.20957583333333,-0.549752,-0.621415061333333,-0.455853050916667,-0.656415061333333,-0.698519717583333,-0.719081728,-0.63768638425,-0.676165061333333,-0.67643638425,0.180312469666667,-0.236072285,0.173045803,-0.215581080833333,0.194434691333333,-0.198300524166667,0.2487103855,-0.19049196,14411.5,0.00938998,0.138635,0.329128,0.287237
2010,"Gray whale",11,2.26666666666667,4,2.4,1.6,0.501727272727273,1.39297819090909,0.0818181818181818,11.3217272727273,11.7967272727273,63.3404818181818,-56.7141727272727,-1.91304181818182,0.820329363636364,0.721545454545454,1.38419621363636,0.244545454545455,11.5377272727273,12.0007272727273,58.6605454545455,-59.2744727272727,-1.84283545454545,1.032418,0.923636363636364,1.34533315,0.348181818181818,11.675,12.1334545454545,52.9824,-62.5682,-1.97148909090909,1.36437,1.04727272727273,1.28386358636364,0.32,11.7551818181818,11.9880909090909,40.8418818181818,-60.0077909090909,-1.77204272727273,1.39236036363636,-0.460841885090909,-0.0381496092727273,-0.302774763909091,0.128776010545455,-0.221646470090909,0.307486754363636,-0.216918248727273,0.160899977545455,-0.00877162169999999,0.1940774525,0.00774574860000001,0.2065844475,-0.0439267054,0.1664558805,-0.0954402584,0.138542544,14761.2727272727,0.133465,0.115225,0.328019,0.0955842
2010,"Harbor porpoise",58,-5.86666666666667,9,12.3571428571429,-3.35714285714286,0.501727272727273,1.39297819090909,0.0818181818181818,11.3217272727273,11.7967272727273,63.3404818181818,-56.7141727272727,-1.91304181818182,0.820329363636364,0.721545454545454,1.38419621363636,0.244545454545455,11.5377272727273,12.0007272727273,58.6605454545455,-59.2744727272727,-1.84283545454545,1.032418,0.923636363636364,1.34533315,0.348181818181818,11.675,12.1334545454545,52.9824,-62.5682,-1.97148909090909,1.36437,1.04727272727273,1.28386358636364,0.32,11.7551818181818,11.9880909090909,40.8418818181818,-60.0077909090909,-1.77204272727273,1.39236036363636,-0.460841885090909,-0.0381496092727273,-0.302774763909091,0.128776010545455,-0.221646470090909,0.307486754363636,-0.216918248727273,0.160899977545455,-0.00877162169999999,0.1940774525,0.00774574860000001,0.2065844475,-0.0439267054,0.1664558805,-0.0954402584,0.138542544,14761.2727272727,0.133465,0.115225,0.328019,0.0955842
2010,"Humpback whale",6,3.07692307692308,1,1.71428571428571,-0.714285714285714,0.501727272727273,1.39297819090909,0.0818181818181818,11.3217272727273,11.7967272727273,63.3404818181818,-56.7141727272727,-1.91304181818182,0.820329363636364,0.721545454545454,1.38419621363636,0.244545454545455,11.5377272727273,12.0007272727273,58.6605454545455,-59.2744727272727,-1.84283545454545,1.032418,0.923636363636364,1.34533315,0.348181818181818,11.675,12.1334545454545,52.9824,-62.5682,-1.97148909090909,1.36437,1.04727272727273,1.28386358636364,0.32,11.7551818181818,11.9880909090909,40.8418818181818,-60.0077909090909,-1.77204272727273,1.39236036363636,-0.460841885090909,-0.0381496092727273,-0.302774763909091,0.128776010545455,-0.221646470090909,0.307486754363636,-0.216918248727273,0.160899977545455,-0.00877162169999999,0.1940774525,0.00774574860000001,0.2065844475,-0.0439267054,0.1664558805,-0.0954402584,0.138542544,14761.2727272727,0.133465,0.115225,0.328019,0.0955842
2010,"Other",3,1.6,2,1.5,0.5,0.501727272727273,1.39297819090909,0.0818181818181818,11.3217272727273,11.7967272727273,63.3404818181818,-56.7141727272727,-1.91304181818182,0.820329363636364,0.721545454545454,1.38419621363636,0.244545454545455,11.5377272727273,12.0007272727273,58.6605454545455,-59.2744727272727,-1.84283545454545,1.032418,0.923636363636364,1.34533315,0.348181818181818,11.675,12.1334545454545,52.9824,-62.5682,-1.97148909090909,1.36437,1.04727272727273,1.28386358636364,0.32,11.7551818181818,11.9880909090909,40.8418818181818,-60.0077909090909,-1.77204272727273,1.39236036363636,-0.460841885090909,-0.0381496092727273,-0.302774763909091,0.128776010545455,-0.221646470090909,0.307486754363636,-0.216918248727273,0.160899977545455,-0.00877162169999999,0.1940774525,0.00774574860000001,0.2065844475,-0.0439267054,0.1664558805,-0.0954402584,0.138542544,14761.2727272727,0.133465,0.115225,0.328019,0.0955842
2011,"Gray whale",7,-1.73333333333333,1,2.4,-1.4,-1.08475,0.995742895,-1.03333333333333,11.891375,12.1541428571429,88.3454666666667,-47.7748166666667,-2.461924,0.916508909090909,-1.17633333333333,0.968667578333333,-1.01833333333333,11.886125,12.4091428571429,87.587225,-47.485575,-2.601174,0.963085181818182,-1.27333333333333,0.972222586666667,-0.979166666666667,11.803625,12.4315714285714,84.0631083333333,-47.7385333333333,-2.544588,0.958656090909091,-1.35066666666667,0.981381803333333,-0.911666666666667,11.438125,12.1054285714286,82.0264916666667,-45.8584166666667,-2.843338,0.663169818181818,-0.4119186155,-0.247681135714286,-0.4171686155,0.00731886428571428,-0.4996686155,0.0297474357142857,-0.8651686155,-0.296395421428571,0.479083943583333,-0.103256760166667,0.40786589025,-0.110296112416667,0.387268081666667,-0.11687370075,0.424518737916667,-0.11773415575,15141.5,0.234891,0.0312171,0.194404,0.202989
2011,"Harbor porpoise",92,28.1333333333333,20,12.3571428571429,7.64285714285714,-1.08475,0.995742895,-1.03333333333333,11.891375,12.1541428571429,88.3454666666667,-47.7748166666667,-2.461924,0.916508909090909,-1.17633333333333,0.968667578333333,-1.01833333333333,11.886125,12.4091428571429,87.587225,-47.485575,-2.601174,0.963085181818182,-1.27333333333333,0.972222586666667,-0.979166666666667,11.803625,12.4315714285714,84.0631083333333,-47.7385333333333,-2.544588,0.958656090909091,-1.35066666666667,0.981381803333333,-0.911666666666667,11.438125,12.1054285714286,82.0264916666667,-45.8584166666667,-2.843338,0.663169818181818,-0.4119186155,-0.247681135714286,-0.4171686155,0.00731886428571428,-0.4996686155,0.0297474357142857,-0.8651686155,-0.296395421428571,0.479083943583333,-0.103256760166667,0.40786589025,-0.110296112416667,0.387268081666667,-0.11687370075,0.424518737916667,-0.11773415575,15141.5,0.234891,0.0312171,0.194404,0.202989
2011,"Pacific white-sided dolphin",2,-0.230769230769231,1,1.2,-0.2,-1.08475,0.995742895,-1.03333333333333,11.891375,12.1541428571429,88.3454666666667,-47.7748166666667,-2.461924,0.916508909090909,-1.17633333333333,0.968667578333333,-1.01833333333333,11.886125,12.4091428571429,87.587225,-47.485575,-2.601174,0.963085181818182,-1.27333333333333,0.972222586666667,-0.979166666666667,11.803625,12.4315714285714,84.0631083333333,-47.7385333333333,-2.544588,0.958656090909091,-1.35066666666667,0.981381803333333,-0.911666666666667,11.438125,12.1054285714286,82.0264916666667,-45.8584166666667,-2.843338,0.663169818181818,-0.4119186155,-0.247681135714286,-0.4171686155,0.00731886428571428,-0.4996686155,0.0297474357142857,-0.8651686155,-0.296395421428571,0.479083943583333,-0.103256760166667,0.40786589025,-0.110296112416667,0.387268081666667,-0.11687370075,0.424518737916667,-0.11773415575,15141.5,0.234891,0.0312171,0.194404,0.202989
2011,"Striped dolphin",1,-3.72727272727273,1,1.5,-0.5,-1.08475,0.995742895,-1.03333333333333,11.891375,12.1541428571429,88.3454666666667,-47.7748166666667,-2.461924,0.916508909090909,-1.17633333333333,0.968667578333333,-1.01833333333333,11.886125,12.4091428571429,87.587225,-47.485575,-2.601174,0.963085181818182,-1.27333333333333,0.972222586666667,-0.979166666666667,11.803625,12.4315714285714,84.0631083333333,-47.7385333333333,-2.544588,0.958656090909091,-1.35066666666667,0.981381803333333,-0.911666666666667,11.438125,12.1054285714286,82.0264916666667,-45.8584166666667,-2.843338,0.663169818181818,-0.4119186155,-0.247681135714286,-0.4171686155,0.00731886428571428,-0.4996686155,0.0297474357142857,-0.8651686155,-0.296395421428571,0.479083943583333,-0.103256760166667,0.40786589025,-0.110296112416667,0.387268081666667,-0.11687370075,0.424518737916667,-0.11773415575,15141.5,0.234891,0.0312171,0.194404,0.202989
2012,"Gray whale",3,-5.73333333333333,1,2.4,-1.4,-0.0924166666666667,1.24698402333333,-1.4,11.10725,11.6580833333333,124.178658333333,-30.3531333333333,-3.06113833333333,0.425472571428571,-0.18475,1.24439302333333,-1.365,11.0985833333333,11.6395,120.35675,-35.5475166666667,-3.0122375,0.783706714285714,-0.279583333333333,1.18653664833333,-1.34916666666667,11.1260833333333,11.6016666666667,116.955191666667,-36.9470416666667,-3.10123833333333,0.612231857142857,-0.390083333333333,1.11786954,-1.3775,11.3569166666667,11.5601666666667,110.227408333333,-37.8373083333333,-2.75122166666667,0.247860125,-0.788081728,-0.32443638425,-0.796748394666667,-0.343019717583333,-0.769248394666667,-0.380853050916667,-0.538415061333333,-0.422353050916667,0.285947192916667,-0.0342670381666667,0.357766634583333,-0.05146333425,0.39429163375,-0.07833092675,0.422093021666667,-0.0910397234166667,15507.3333333333,0.263308,0.0227416,0.150633,0.0521102
2012,"Harbor porpoise",118,54.1333333333333,25,12.3571428571429,12.6428571428571,-0.0924166666666667,1.24698402333333,-1.4,11.10725,11.6580833333333,124.178658333333,-30.3531333333333,-3.06113833333333,0.425472571428571,-0.18475,1.24439302333333,-1.365,11.0985833333333,11.6395,120.35675,-35.5475166666667,-3.0122375,0.783706714285714,-0.279583333333333,1.18653664833333,-1.34916666666667,11.1260833333333,11.6016666666667,116.955191666667,-36.9470416666667,-3.10123833333333,0.612231857142857,-0.390083333333333,1.11786954,-1.3775,11.3569166666667,11.5601666666667,110.227408333333,-37.8373083333333,-2.75122166666667,0.247860125,-0.788081728,-0.32443638425,-0.796748394666667,-0.343019717583333,-0.769248394666667,-0.380853050916667,-0.538415061333333,-0.422353050916667,0.285947192916667,-0.0342670381666667,0.357766634583333,-0.05146333425,0.39429163375,-0.07833092675,0.422093021666667,-0.0910397234166667,15507.3333333333,0.263308,0.0227416,0.150633,0.0521102
2012,"Sperm whale",2,0.583333333333333,1,1.25,-0.25,-0.0924166666666667,1.24698402333333,-1.4,11.10725,11.6580833333333,124.178658333333,-30.3531333333333,-3.06113833333333,0.425472571428571,-0.18475,1.24439302333333,-1.365,11.0985833333333,11.6395,120.35675,-35.5475166666667,-3.0122375,0.783706714285714,-0.279583333333333,1.18653664833333,-1.34916666666667,11.1260833333333,11.6016666666667,116.955191666667,-36.9470416666667,-3.10123833333333,0.612231857142857,-0.390083333333333,1.11786954,-1.3775,11.3569166666667,11.5601666666667,110.227408333333,-37.8373083333333,-2.75122166666667,0.247860125,-0.788081728,-0.32443638425,-0.796748394666667,-0.343019717583333,-0.769248394666667,-0.380853050916667,-0.538415061333333,-0.422353050916667,0.285947192916667,-0.0342670381666667,0.357766634583333,-0.05146333425,0.39429163375,-0.07833092675,0.422093021666667,-0.0910397234166667,15507.3333333333,0.263308,0.0227416,0.150633,0.0521102
2013,"Fin whale",2,0.2,2,1.5,0.5,-0.0643333333333333,0.916882565833333,-0.556666666666667,11.8341666666667,11.7055,117.624041666667,-26.4748083333333,-3.05187583333333,0.413270583333333,-0.025,0.997744590833333,-0.700833333333333,11.6861666666667,11.4006666666667,124.269341666667,-19.254325,-3.09991666666667,0.07760475,0.0665833333333333,1.09519292416667,-0.775,11.5316666666667,11.38725,134.71165,-16.4530916666667,-3.24399083333333,-0.00693833333333329,0.187666666666667,1.21253058416667,-0.7975,11.5095833333333,11.6819166666667,135.7488,-19.4346166666667,-3.3963275,0.553464636363636,-0.0611650613333333,-0.277019717583333,-0.209165061333333,-0.581853050916667,-0.363665061333333,-0.595269717583333,-0.385748394666667,-0.300603050916667,0.273590006833333,-0.14551156,0.264090006833333,-0.0738319316666667,0.261370562666667,-0.0717837833333333,0.214480286,-0.0349222083333333,15872.5,0.168133,0.156574,0.119698,0.0544134
2013,"Gray whale",8,-0.733333333333333,3,2.4,0.6,-0.0643333333333333,0.916882565833333,-0.556666666666667,11.8341666666667,11.7055,117.624041666667,-26.4748083333333,-3.05187583333333,0.413270583333333,-0.025,0.997744590833333,-0.700833333333333,11.6861666666667,11.4006666666667,124.269341666667,-19.254325,-3.09991666666667,0.07760475,0.0665833333333333,1.09519292416667,-0.775,11.5316666666667,11.38725,134.71165,-16.4530916666667,-3.24399083333333,-0.00693833333333329,0.187666666666667,1.21253058416667,-0.7975,11.5095833333333,11.6819166666667,135.7488,-19.4346166666667,-3.3963275,0.553464636363636,-0.0611650613333333,-0.277019717583333,-0.209165061333333,-0.581853050916667,-0.363665061333333,-0.595269717583333,-0.385748394666667,-0.300603050916667,0.273590006833333,-0.14551156,0.264090006833333,-0.0738319316666667,0.261370562666667,-0.0717837833333333,0.214480286,-0.0349222083333333,15872.5,0.168133,0.156574,0.119698,0.0544134
2013,"Harbor porpoise",55,-8.86666666666667,14,12.3571428571429,1.64285714285714,-0.0643333333333333,0.916882565833333,-0.556666666666667,11.8341666666667,11.7055,117.624041666667,-26.4748083333333,-3.05187583333333,0.413270583333333,-0.025,0.997744590833333,-0.700833333333333,11.6861666666667,11.4006666666667,124.269341666667,-19.254325,-3.09991666666667,0.07760475,0.0665833333333333,1.09519292416667,-0.775,11.5316666666667,11.38725,134.71165,-16.4530916666667,-3.24399083333333,-0.00693833333333329,0.187666666666667,1.21253058416667,-0.7975,11.5095833333333,11.6819166666667,135.7488,-19.4346166666667,-3.3963275,0.553464636363636,-0.0611650613333333,-0.277019717583333,-0.209165061333333,-0.581853050916667,-0.363665061333333,-0.595269717583333,-0.385748394666667,-0.300603050916667,0.273590006833333,-0.14551156,0.264090006833333,-0.0738319316666667,0.261370562666667,-0.0717837833333333,0.214480286,-0.0349222083333333,15872.5,0.168133,0.156574,0.119698,0.0544134
2013,"Rissos",4,1.66666666666667,1,1,0,-0.0643333333333333,0.916882565833333,-0.556666666666667,11.8341666666667,11.7055,117.624041666667,-26.4748083333333,-3.05187583333333,0.413270583333333,-0.025,0.997744590833333,-0.700833333333333,11.6861666666667,11.4006666666667,124.269341666667,-19.254325,-3.09991666666667,0.07760475,0.0665833333333333,1.09519292416667,-0.775,11.5316666666667,11.38725,134.71165,-16.4530916666667,-3.24399083333333,-0.00693833333333329,0.187666666666667,1.21253058416667,-0.7975,11.5095833333333,11.6819166666667,135.7488,-19.4346166666667,-3.3963275,0.553464636363636,-0.0611650613333333,-0.277019717583333,-0.209165061333333,-0.581853050916667,-0.363665061333333,-0.595269717583333,-0.385748394666667,-0.300603050916667,0.273590006833333,-0.14551156,0.264090006833333,-0.0738319316666667,0.261370562666667,-0.0717837833333333,0.214480286,-0.0349222083333333,15872.5,0.168133,0.156574,0.119698,0.0544134
2013,"Unidentified",2,-2.2,1,1,0,-0.0643333333333333,0.916882565833333,-0.556666666666667,11.8341666666667,11.7055,117.624041666667,-26.4748083333333,-3.05187583333333,0.413270583333333,-0.025,0.997744590833333,-0.700833333333333,11.6861666666667,11.4006666666667,124.269341666667,-19.254325,-3.09991666666667,0.07760475,0.0665833333333333,1.09519292416667,-0.775,11.5316666666667,11.38725,134.71165,-16.4530916666667,-3.24399083333333,-0.00693833333333329,0.187666666666667,1.21253058416667,-0.7975,11.5095833333333,11.6819166666667,135.7488,-19.4346166666667,-3.3963275,0.553464636363636,-0.0611650613333333,-0.277019717583333,-0.209165061333333,-0.581853050916667,-0.363665061333333,-0.595269717583333,-0.385748394666667,-0.300603050916667,0.273590006833333,-0.14551156,0.264090006833333,-0.0738319316666667,0.261370562666667,-0.0717837833333333,0.214480286,-0.0349222083333333,15872.5,0.168133,0.156574,0.119698,0.0544134
2014,"Dalls porpoise",6,0.642857142857143,2,1.5,0.5,0.330833333333333,-0.482256466666667,0.538333333333333,12.22625,11.8208333333333,128.963783333333,-9.69774166666667,-2.9754375,-0.636951,0.271,-0.385054688333333,0.408333333333333,12.0809166666667,11.85525,128.275775,-13.3719166666667,-3.134585,-0.515590666666667,0.1515,-0.292682446666667,0.265833333333333,12.0445,11.9706666666667,122.479033333333,-16.0138,-3.11751666666667,-0.370872666666667,0.0484166666666667,-0.2437387025,0.103333333333333,11.89525,11.8803333333333,128.143775,-13.4739333333333,-3.1641125,-0.58245425,0.330918272,-0.16168638425,0.185584938666667,-0.127269717583333,0.149168272,-0.0118530509166667,-8.17280000000089e-05,-0.10218638425,0.0153967233333333,-0.00503648058333333,0.0806485733333333,-0.0631022201666667,0.122312465,-0.0563938868333333,0.229622185833333,-0.0958262943333333,16237.5,0.608195,0.359861,0.059999,0.00933975
2014,"Gray whale",12,3.26666666666667,4,2.4,1.6,0.330833333333333,-0.482256466666667,0.538333333333333,12.22625,11.8208333333333,128.963783333333,-9.69774166666667,-2.9754375,-0.636951,0.271,-0.385054688333333,0.408333333333333,12.0809166666667,11.85525,128.275775,-13.3719166666667,-3.134585,-0.515590666666667,0.1515,-0.292682446666667,0.265833333333333,12.0445,11.9706666666667,122.479033333333,-16.0138,-3.11751666666667,-0.370872666666667,0.0484166666666667,-0.2437387025,0.103333333333333,11.89525,11.8803333333333,128.143775,-13.4739333333333,-3.1641125,-0.58245425,0.330918272,-0.16168638425,0.185584938666667,-0.127269717583333,0.149168272,-0.0118530509166667,-8.17280000000089e-05,-0.10218638425,0.0153967233333333,-0.00503648058333333,0.0806485733333333,-0.0631022201666667,0.122312465,-0.0563938868333333,0.229622185833333,-0.0958262943333333,16237.5,0.608195,0.359861,0.059999,0.00933975
2014,"Harbor porpoise",96,32.1333333333333,18,12.3571428571429,5.64285714285714,0.330833333333333,-0.482256466666667,0.538333333333333,12.22625,11.8208333333333,128.963783333333,-9.69774166666667,-2.9754375,-0.636951,0.271,-0.385054688333333,0.408333333333333,12.0809166666667,11.85525,128.275775,-13.3719166666667,-3.134585,-0.515590666666667,0.1515,-0.292682446666667,0.265833333333333,12.0445,11.9706666666667,122.479033333333,-16.0138,-3.11751666666667,-0.370872666666667,0.0484166666666667,-0.2437387025,0.103333333333333,11.89525,11.8803333333333,128.143775,-13.4739333333333,-3.1641125,-0.58245425,0.330918272,-0.16168638425,0.185584938666667,-0.127269717583333,0.149168272,-0.0118530509166667,-8.17280000000089e-05,-0.10218638425,0.0153967233333333,-0.00503648058333333,0.0806485733333333,-0.0631022201666667,0.122312465,-0.0563938868333333,0.229622185833333,-0.0958262943333333,16237.5,0.608195,0.359861,0.059999,0.00933975
